INDEX,ADDRESS,ADMINISTRATOR,CITY,FACILITY_TYPE,NAME,PHONE,ST,ZIP,lat,long
6284,4101 Tates Creek Centre Dr,N/A,Lexington,CMS Provider/Clinician,Kiosk Medicine Kentucky Llc,(859)977-2008,KY,40517,37.96993417395,-84.497580956576
6285,"520 Techwood N Dr, Suite 100",N/A,Danville,CMS Provider/Clinician,Ephraim Mcdowell Regional Medical Center Incorporated,(859)936-9844,KY,40422,37.62757077753,-84.793970193174
6286,360 Amsden Ave,N/A,Versailles,CMS Provider/Clinician,Evizzit Of Iowa Psychiatry Pc,(859)873-3111,KY,40383,38.054788444807,-84.724386916727
6288,"1814 Charlton Ct, A",N/A,Goshen,CMS Provider/Clinician,Goshen Health System Inc,(574)533-4169,IN,46526,41.562906820707,-85.803816909234
6289,500 S Landmark Ave,N/A,Bloomington,CMS Provider/Clinician,Sira Imaging Center Llc,(812)333-7676,IN,47403,39.16171663398,-86.55506221833
6290,"601 W 2Nd St, Iu Health Bloomington Hosp",N/A,Bloomington,CMS Provider/Clinician,Indiana University Radiology Associates Inc,(812)353-9469,IN,47403,39.161348941354,-86.540105229844
6291,"2775 Village Pt, M466",N/A,Chesterton,CMS Provider/Clinician,Midwest Dysphagia Consultants Llc,(219)304-6700,IN,46304,41.578061443667,-87.042544839188
6293,"110 Beverly Dr, M416",N/A,Chesterton,CMS Provider/Clinician,Midwest Dysphagia Consultants Llc,(219)926-8387,IN,46304,41.595962399938,-87.049520885953
6294,"1555 S Main St, M372",N/A,Crown Point,CMS Provider/Clinician,Midwest Dysphagia Consultants Llc,(219)323-8700,IN,46307,41.433397508717,-87.3647694768
6295,"119 N Indiana Ave, M418",N/A,Crown Point,CMS Provider/Clinician,Midwest Dysphagia Consultants Llc,(513)713-0069,IN,46307,41.418727751477,-87.354750281366
6296,"203 W Franciscan Dr, M526",N/A,Crown Point,CMS Provider/Clinician,Midwest Dysphagia Consultants Llc,(219)661-5100,IN,46307,41.39837791917,-87.367782493077
6297,"10215 Broadway, M827",N/A,Crown Point,CMS Provider/Clinician,Midwest Dysphagia Consultants Llc,(219)661-6100,IN,46307,41.431186409765,-87.335443521033
6298,1532 Calumet Ave,N/A,Dyer,CMS Provider/Clinician,Midwest Dysphagia Consultants Llc,(219)515-4700,IN,46311,41.504835741677,-87.509210556204
6299,"2300 Great Lakes Dr, M785",N/A,Dyer,CMS Provider/Clinician,Midwest Dysphagia Consultants Llc,(219)322-3555,IN,46311,41.491310398606,-87.502046743457
6300,"7935 Calumet Ave, M376",N/A,Munster,CMS Provider/Clinician,Midwest Dysphagia Consultants Llc,(219)836-8300,IN,46321,41.56936041147,-87.508837591032
6301,"2901 W 37Th Ave, M359",N/A,Hobart,CMS Provider/Clinician,Midwest Dysphagia Consultants Llc,(219)942-2170,IN,46342,41.550992935579,-87.291868392324
6302,"4410 W 49Th Ave, M383",N/A,Hobart,CMS Provider/Clinician,Midwest Dysphagia Consultants Llc,(219)947-1507,IN,46342,41.529348674019,-87.311629049886
6303,1700 I St,N/A,La Porte,CMS Provider/Clinician,Midwest Dysphagia Consultants Llc,(219)362-6234,IN,46350,41.592300521043,-86.729500942215
6304,"3530 Monroe St, M265",N/A,La Porte,CMS Provider/Clinician,Midwest Dysphagia Consultants Llc,(219)841-8020,IN,46350,41.597574771114,-86.682477744563
6306,"1101 E Coolspring Ave, M200",N/A,Michigan City,CMS Provider/Clinician,Midwest Dysphagia Consultants Llc,(219)874-5211,IN,46360,41.694693841096,-86.87917225793
6308,"3175 Lancer St, M710",N/A,Portage,CMS Provider/Clinician,Midwest Dysphagia Consultants Llc,(513)713-0069,IN,46368,41.559961784722,-87.180010234343
6309,"5909 Lute Rd, M163",N/A,Portage,CMS Provider/Clinician,Midwest Dysphagia Consultants Llc,(219)763-2273,IN,46368,41.55771025281,-87.189490865198
6310,"3630 Willowcreek Rd, M856",N/A,Portage,CMS Provider/Clinician,Midwest Dysphagia Consultants Llc,(219)364-3800,IN,46368,41.551162968268,-87.182656596044
6312,606 Wall St,N/A,Valparaiso,CMS Provider/Clinician,Midwest Dysphagia Consultants Llc,(219)464-4976,IN,46383,41.48859624709,-87.05440322192
6313,"2400 Silhavy Rd, M481",N/A,Valparaiso,CMS Provider/Clinician,Midwest Dysphagia Consultants Llc,(219)476-3726,IN,46383,41.489644476189,-87.027105477381
6314,"1000 Elizabeth Dr, Mi Lc383K",N/A,Valparaiso,CMS Provider/Clinician,Midwest Dysphagia Consultants Llc,(219)464-4858,IN,46383,41.477457203016,-87.042912321884
6315,"251 Sturdy Rd, M564",N/A,Valparaiso,CMS Provider/Clinician,Midwest Dysphagia Consultants Llc,(219)462-6158,IN,46383,41.469765906606,-87.03689742993
6317,"353 Tyler St, M350",N/A,Gary,CMS Provider/Clinician,Midwest Dysphagia Consultants Llc,(219)886-7070,IN,46402,41.604646497335,-87.348413803534
6318,"101 W 87Th Ave, M367",N/A,Merrillville,CMS Provider/Clinician,Midwest Dysphagia Consultants Llc,(219)756-0744,IN,46410,41.459334906883,-87.336949359523
6319,"8380 Virginia St, M371",N/A,Merrillville,CMS Provider/Clinician,Midwest Dysphagia Consultants Llc,(219)769-9009,IN,46410,41.465900953777,-87.329318077604
6320,8800 Virginia Pl,N/A,Merrillville,CMS Provider/Clinician,Midwest Dysphagia Consultants Llc,(513)713-0069,IN,46410,41.457174906874,-87.329865429388
6321,"316 Woodies Ln, M534",N/A,Bremen,CMS Provider/Clinician,Midwest Dysphagia Consultants Llc,(574)546-3494,IN,46506,41.444024699439,-86.136800559821
6322,"730 School St, M276",N/A,Culver,CMS Provider/Clinician,Midwest Dysphagia Consultants Llc,(574)842-3337,IN,46511,41.224980403129,-86.424068572406
6323,"1201 E Beardsley Ave, M520",N/A,Elkhart,CMS Provider/Clinician,Midwest Dysphagia Consultants Llc,(574)206-4422,IN,46514,41.696838282775,-85.959064706983
6324,1900 Jeanwood Dr,N/A,Elkhart,CMS Provider/Clinician,Midwest Dysphagia Consultants Llc,(574)264-1133,IN,46514,41.711494378493,-85.927301019516
6325,"333 W Mishawaka Rd, M474",N/A,Elkhart,CMS Provider/Clinician,Midwest Dysphagia Consultants Llc,(574)293-1550,IN,46517,41.652842313938,-85.972523826312
6326,"1332 Waterford Cir, M220",N/A,Goshen,CMS Provider/Clinician,Midwest Dysphagia Consultants Llc,(812)897-4114,IN,46526,41.54296806693,-85.815688995393
6327,2400 College Ave,N/A,Goshen,CMS Provider/Clinician,Midwest Dysphagia Consultants Llc,(574)533-0351,IN,46528,41.566163749421,-85.799391738044
6328,"4807 Edison Lakes Pkwy, M557",N/A,Mishawaka,CMS Provider/Clinician,Midwest Dysphagia Consultants Llc,(574)243-7727,IN,46545,41.704067186969,-86.181631612677
6329,"635 Oakhill Ave, M291",N/A,Plymouth,CMS Provider/Clinician,Midwest Dysphagia Consultants Llc,(574)936-9981,IN,46563,41.330988310802,-86.315468502044
6330,"500 E Pickwick Dr, M352",N/A,Syracuse,CMS Provider/Clinician,Midwest Dysphagia Consultants Llc,(574)457-4401,IN,46567,41.415440739467,-85.740652253481
6331,"52654 Ironwood Rd, M699",N/A,South Bend,CMS Provider/Clinician,Midwest Dysphagia Consultants Llc,(513)713-0069,IN,46635,41.728897655039,-86.216954724457
6332,"52565 Indiana State Route 933, M795",N/A,South Bend,CMS Provider/Clinician,Midwest Dysphagia Consultants Llc,(574)213-5699,IN,46637,41.729296624075,-86.25068539496
6333,"3623 E State Rd, 16 M333",N/A,Brook,CMS Provider/Clinician,Midwest Dysphagia Consultants Llc,(219)275-2531,IN,47922,40.864702872855,-87.323326895591
6334,"1309 E Grace St, M185",N/A,Rensselaer,CMS Provider/Clinician,Midwest Dysphagia Consultants Llc,(219)866-4181,IN,47978,40.933527988297,-87.136675293818
6335,7120 Clearvista Dr,N/A,Indianapolis,CMS Provider/Clinician,Community Physicians Of Indiana Inc,(nan)-,IN,46256,39.900162828493,-86.043230014457
6336,"7120 Clearvista Dr, Suite 5300",N/A,Indianapolis,CMS Provider/Clinician,Community Physicians Of Indiana Inc,(317)621-0110,IN,46256,39.900162828493,-86.043230014457
6338,6910 Hillsdale Ct,N/A,Indianapolis,CMS Provider/Clinician,Community Physicians Of Indiana Inc,(317)621-6337,IN,46250,39.896214083428,-86.048498559425
6339,"2902 W 86Th St, Suite 160",N/A,Indianapolis,CMS Provider/Clinician,Myeyedr Optometry Of Indiana Llc,(317)337-1233,IN,46268,39.911896380823,-86.210588455405
6340,"406 N 1St St, Suite G",N/A,Vincennes,CMS Provider/Clinician,"Good Samaritan Hospital Physician Services, Inc",(812)882-1106,IN,47591,38.682725139378,-87.52916517665
6341,"520 Mary St, Suite 230",N/A,Evansville,CMS Provider/Clinician,Deaconess Clinic Inc,(812)450-8600,IN,47710,37.982377867734,-87.570782524872
6344,210 Marie Langdon Dr,N/A,Manchester,CMS Provider/Clinician,Sweet Dreams Anesthesia Inc,(606)598-5104,KY,40962,37.161789924717,-83.761490195269
6345,"8679 Connecticut St, Suite A",N/A,Merrillville,CMS Provider/Clinician,"Retina Associates, Pc",(219)769-9022,IN,46410,41.460656588492,-87.332789223897
6346,"703 Green Rd, Suite 1",N/A,Madison,CMS Provider/Clinician,Clifty Counseling Llc,(812)366-2298,IN,47250,38.761586732017,-85.401497235289
6347,5229 Coldwater Rd,N/A,Fort Wayne,CMS Provider/Clinician,Nicolas A Soulier P C,(260)484-1453,IN,46825,41.126360138446,-85.135849117274
6348,3999 Dutchmans Ln,N/A,Louisville,CMS Provider/Clinician,Community Medical Associates Inc,(nan)-,KY,40207,38.233961580903,-85.633991181706
6349,"4001 Kresge Way, Suite 325",N/A,Louisville,CMS Provider/Clinician,Kidney Care Consultants Psc,(502)425-9121,KY,40207,38.239188131818,-85.639426246031
6350,5801 Preston Hwy,N/A,Louisville,CMS Provider/Clinician,Kidney Care Consultants Psc,(502)425-9121,KY,40219,38.165303377629,-85.702820625422
6351,309 11Th St,N/A,Carrollton,CMS Provider/Clinician,Kidney Care Consultants Psc,(502)425-9121,KY,41008,38.680400457546,-85.169305086706
6352,"414 Se 4Th St, Suite 101",N/A,Evansville,CMS Provider/Clinician,"Southwestern Behavioral Healthcare, Inc.",(812)428-4880,IN,47713,37.968091533257,-87.568194110476
6353,"1613 W Riverside Ave, Interprofessional Communit",N/A,Muncie,CMS Provider/Clinician,Ball State University,(765)285-4422,IN,47303,40.200229098008,-85.404691742964
6354,1065 Old Ekron Rd,N/A,Brandenburg,CMS Provider/Clinician,Complete Family Care Practitioners,(270)422-2200,KY,40108,37.991088851833,-86.166743438469
6355,259 Parkers Mill Rd,N/A,Somerset,CMS Provider/Clinician,Lake Cumberland Regional Mental Health Mental Retardation Board Inc .,(606)679-7348,KY,42501,37.039998322547,-84.620383841581
6356,521 Old Hodgenville Rd,N/A,Greensburg,CMS Provider/Clinician,Lake Cumberland Regional Mental Health Mental Retardation Board Inc .,(270)932-3647,KY,42743,37.267477529482,-85.508273731242
6358,3007 Covington Farms Rd,N/A,Fort Wayne,CMS Provider/Clinician,Summit Radiology P C,(260)432-1568,IN,46814,41.057183030737,-85.306331484528
6359,3007 Covington Farms Rd,N/A,Fort Wayne,CMS Provider/Clinician,X-Ray Physicians Of Shelbyville Pc,(903)663-4800,IN,46814,41.057183030737,-85.306331484528
6360,"6341 Meeting St, Unit 102",N/A,Prospect,CMS Provider/Clinician,Internal Medicine And Pediatric Partners Pllc,(502)566-0300,KY,40059,38.331891499271,-85.566153433235
6361,"5255 E Stop 11 Rd, Suite 250",N/A,Indianapolis,CMS Provider/Clinician,Franciscan Physician Network,(317)528-2273,IN,46237,39.651173886314,-86.078994351938
6363,1265 Goss Ave,N/A,Louisville,CMS Provider/Clinician,Kiosk Medicine Kentucky Llc,(502)873-1260,KY,40217,38.225147753431,-85.731811920925
6365,"610 N Michigan St, 400 Bmg Advanced Cardiolog",N/A,South Bend,CMS Provider/Clinician,Beacon Medical Group Inc,(574)647-8120,IN,46601,41.683311727349,-86.25041110423
6366,"306 W Main St, Suite 512",N/A,Frankfort,CMS Provider/Clinician,Openloop Healthcare Partners Pc,(515)216-0962,KY,40601,38.198717336735,-84.878161043705
6367,279 N Hubbards Ln,N/A,Louisville,CMS Provider/Clinician,Kiosk Medicine Kentucky Llc,(502)618-8058,KY,40207,38.257552673589,-85.639484006596
6369,"47 Cavalier Blvd, Suite 120",N/A,Florence,CMS Provider/Clinician,Kidney Disease Consultants,(859)757-4353,KY,41042,39.009259796747,-84.633039042193
6370,60 Mercy Ct,N/A,Irvine,CMS Provider/Clinician,Baptist Health Medical Group Inc,(859)624-6530,KY,40336,37.705888847145,-83.977839761558
6371,1600 A St Ne,N/A,Linton,CMS Provider/Clinician,Greene County Health Inc,(812)847-7005,IN,47441,39.03787434242,-87.145193943055
6372,2333 Alexandria Dr,N/A,Lexington,CMS Provider/Clinician,Heyday Health Medical Group Inc,(234)200-0854,KY,40504,38.019808830508,-84.551195518902
6373,"1210 B Medical Arts Blvd, Suite 214",N/A,Anderson,CMS Provider/Clinician,Community Physicians Of Indiana Inc,(765)298-4300,IN,46011,40.129954775345,-85.69213692461
6374,1321 S Jackson St,N/A,Salem,CMS Provider/Clinician,"Lifespring, Inc",(nan)-,IN,47167,38.597243160558,-86.081700925693
6375,"10755 Eagle Way, Blue Creek Medical Office",N/A,Hopkinville,CMS Provider/Clinician,Vanderbilt University Medical Center,(615)322-2318,KY,42240,36.8180360412,-87.474192872547
6376,"3736 S 4Th St, Horizon Health",N/A,Terre Haute,CMS Provider/Clinician,"Hospital And Medical Foundation Of Paris, Inc.",(812)232-1411,IN,47802,39.42099219696,-87.412709760782
6377,8145 Kennedy Ave,N/A,Highland,CMS Provider/Clinician,Integrated Body And Medicine Pc,(219)803-6630,IN,46322,41.566180030323,-87.461575751009
6378,"9880 Angies Way, Suite 300",N/A,Louisville,CMS Provider/Clinician,Community Medical Associates Inc,(502)584-7525,KY,40241,38.314803463218,-85.569142153116
6380,Us 23 Indianola Ave,N/A,South Shore,CMS Provider/Clinician,"Somc Medical Care Foundation, Inc.",(606)923-3159,KY,41175,38.721429901662,-82.954127062257
6381,3801 Bellemeade Ave,N/A,Evansville,CMS Provider/Clinician,St Marys Medical Group Llc,(nan)-,IN,47714,37.967442470109,-87.504154459552
6382,"1305 N Elm St, Suite G",N/A,Henderson,CMS Provider/Clinician,Deaconess Clinic Inc,(812)426-9545,KY,42420,37.852841035322,-87.581945761415
6383,6820 Parkdale Pl,N/A,Indianapolis,CMS Provider/Clinician,Indiana University Health Care Associates Inc,(317)688-5200,IN,46254,39.826075371823,-86.280233754651
6384,"326 N Sawyer Rd, Ppg Family Medicine",N/A,Kendallville,CMS Provider/Clinician,Parkview Health System Inc,(260)349-9166,IN,46755,41.448392184701,-85.295131424376
6385,"480 E Northfield Dr, 600 Bogan Eyecare Center",N/A,Brownsburg,CMS Provider/Clinician,"Curts Eyecare, Inc",(317)852-4751,IN,46112,39.854565076581,-86.383093831677
6386,"2200 N Section St A, Mso Clinics Inc",N/A,Sullivan,CMS Provider/Clinician,Sullivan County Community Hospital,(812)268-4311,IN,47882,39.123113077295,-87.409181596631
6388,2186 N Hospital Blvd,N/A,Sullivan,CMS Provider/Clinician,Sullivan County Community Hospital,(812)268-3318,IN,47882,39.124302096812,-87.415780172515
6389,3 E Main St,N/A,Washington,CMS Provider/Clinician,"Wrightchoice Healthcare, Llc",(812)486-6639,IN,47501,38.656870404528,-87.175401487559
6390,122 E 18Th St,N/A,Owensboro,CMS Provider/Clinician,Carrico Therapy Services Llc,(270)926-2212,KY,42303,37.758448401772,-87.109688816544
6391,456 Burnley Rd,N/A,Scottsville,CMS Provider/Clinician,"Commonwealth Health Corporation, Inc.",(270)745-0987,KY,42164,36.760932772566,-86.216380007848
6392,2106 Bardstown Rd,N/A,Louisville,CMS Provider/Clinician,"Dreams With Wings, Inc",(502)459-4647,KY,40205,38.225065020231,-85.695137194358
6393,13100 E 136Th St,N/A,Fishers,CMS Provider/Clinician,University Medical Diagnostic Associates Inc,(317)678-2000,IN,46037,39.987845820661,-85.9288871302
6394,424 Jett Dr,N/A,Jackson,CMS Provider/Clinician,Jackson Physician Corp,(606)666-2960,KY,41339,37.564430699434,-83.37021929448
6395,7240 E 82Nd St,N/A,Indianapolis,CMS Provider/Clinician,Minuteclinic Diagnostics Of Indiana Llc,(866)389-2727,IN,46256,39.905231819541,-86.041721133921
6397,"1070 W Main St, Suite 185",N/A,Plainfield,CMS Provider/Clinician,Athletico Ltd,(317)268-9000,IN,46168,39.697711233162,-86.418125483939
6398,"100 Hospital Ln, Suite 225",N/A,Danville,CMS Provider/Clinician,Hendricks County Hospital,(317)718-4730,IN,46122,39.762072986094,-86.500628771964
6399,2901 Hickory Hill Ct,N/A,La Grange,CMS Provider/Clinician,Healing Neurons Psychiatry Llc,(502)225-3299,KY,40031,38.404909855505,-85.453030292546
6400,201 Main St,N/A,Hobart,CMS Provider/Clinician,"Centers For Pain Control, Inc",(219)476-7246321,IN,46342,41.532966036308,-87.255387892391
6401,"201 Main St, Suite A",N/A,Hobart,CMS Provider/Clinician,"Centers For Pain Control, Inc",(219)942-7799,IN,46342,41.532966036308,-87.255387892391
6402,204 Legacy Plaza W,N/A,Laporte,CMS Provider/Clinician,"Centers For Pain Control, Inc",(219)326-7246,IN,46350,41.601593200825,-86.695735058809
6403,208 Legacy Plaza W,N/A,Laporte,CMS Provider/Clinician,"Centers For Pain Control, Inc",(219)476-7246321,IN,46350,41.601592722412,-86.695765079351
6405,1000 Breckenridge St,N/A,Owensboro,CMS Provider/Clinician,Owensboro Health Medical Group Inc,(nan)-,KY,42303,37.767139905419,-87.098838593168
6406,"3101 Poplar Level Rd, Suite 101",N/A,Louisville,CMS Provider/Clinician,Community Medical Associates Inc,(502)636-7444,KY,40213,38.211969388402,-85.720838766367
6407,1202 N Wayne St,N/A,Angola,CMS Provider/Clinician,"Holicki Eye Centers, P.C.",(260)665-5015,IN,46703,41.648452026993,-84.999410378741
6408,"2040 N Shadeland Ave, Suite 130",N/A,Indianapolis,CMS Provider/Clinician,Community Physicians Of Indiana Inc,(317)355-2800,IN,46219,39.795563137246,-86.045599214416
6409,2708 Ferry St,N/A,Lafayette,CMS Provider/Clinician,Franciscan Physician Network,(765)449-1720,IN,47904,40.419100796883,-86.866230704459
6410,"1868 Plaudit Pl, Suite B",N/A,Lexington,CMS Provider/Clinician,Osptky Llc,(859)264-0512,KY,40509,38.016623641496,-84.41787019665
6411,1020 Breckenridge St,N/A,Owensboro,CMS Provider/Clinician,Owensboro Health Medical Group Inc,(270)688-3600,KY,42303,37.766953728089,-87.098818316446
6412,5816 Ky Hwy 259 N,N/A,Sweeden,CMS Provider/Clinician,Talkspace Provider Network Pa,(270)286-0276,KY,42285,37.261933590959,-86.284241622779
6413,4648 S Scatterfield Rd,N/A,Anderson,CMS Provider/Clinician,Wisconsin Vision Inc,(765)644-0506,IN,46013,40.067835270901,-85.652669736551
6414,120 E State St,N/A,Pendleton,CMS Provider/Clinician,"Pendleton Family Optometry, P.C.",(765)778-7524,IN,46064,40.002420532284,-85.745333161785
6415,1002 S Edgewood Dr,N/A,Knox,CMS Provider/Clinician,Knox Winamac Community Health Centers Inc,(574)772-603024,IN,46534,41.287957678819,-86.612701896708
6416,2522 W Us Hwy 136,N/A,Covington,CMS Provider/Clinician,Advantage Therapy And Rehabilitation Llc,(765)201-0071,IN,47932,40.136411818449,-87.383432542094
6417,"7970 W Jefferson Blvd, Post Acute Physicians Llc",N/A,Fort Wayne,CMS Provider/Clinician,Post-Acute Physicians Of Indiana Llc,(281)724-3050,IN,46804,41.037226920351,-85.24621415726
6418,1700 Dividend Dr,N/A,Logansport,CMS Provider/Clinician,Indiana Health Centers Inc,(574)722-7407,IN,46947,40.769146558464,-86.351020511015
6419,2219 Holiday Manor Ctr,N/A,Louisville,CMS Provider/Clinician,Kiosk Medicine Kentucky Llc,(502)813-3220,KY,40222,38.283712995203,-85.631987524848
6420,"4003 Kresge Way, Suite 227",N/A,Louisville,CMS Provider/Clinician,Ent Care Centers Pllc,(502)281-0266,KY,40207,38.239201523591,-85.639390610294
6421,"412 N Sawyer Rd, Ppg General Surgery",N/A,Kendallville,CMS Provider/Clinician,Parkview Health System Inc,(260)347-4900,IN,46755,41.448399800382,-85.294585633083
6422,418 W 3Rd St,N/A,Owensboro,CMS Provider/Clinician,Rehabilitation And Performance Institute Psc,(270)926-8145,KY,42303,37.773499501659,-87.114881852401
6423,"3920 St Francis Way, Suite 105",N/A,Lafayette,CMS Provider/Clinician,Franciscan Physician Network,(765)428-1660,IN,47905,40.392402876481,-86.832735216275
6424,"3801 Bellemeade Ave, Suite 200A",N/A,Evansville,CMS Provider/Clinician,St Marys Medical Group Llc,(812)485-1796,IN,47714,37.967442470109,-87.504154459552
6425,1010 Medical Ctr Dr,N/A,Powderly,CMS Provider/Clinician,Baptist Health Deaconess Medical Group Inc,(270)825-7377,KY,42367,37.226828527607,-87.161377581673
6426,1877 Farnsley Rd,N/A,Louisville,CMS Provider/Clinician,"Shc Medical Partners Of Kentucky, Llc",(502)448-8622,KY,40216,38.201744302544,-85.811258056676
6428,"908 Memorial Ct, Suite 302",N/A,Elizabethtown,CMS Provider/Clinician,Baptist Health Medical Group Inc,(270)979-2583,KY,42701,37.711864459496,-85.87326591612
